routingAlgorithm,bufferSize,dropPolicy,forwardingStrategy,bufferSize_numeric,dropPolicy_numeric,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,rtt_avg,rtt_med
ProphetMulti,120M,MOPR,GRTRMax,120,MOPR,100000.0,3356.0,124075.0,124014.0,60.0,105889.0,0.0,1974.0,0.5882,0.0,61.8237,10924.9407,8539.0,1.8987,2.0,6955.3707,0.0,,
ProphetMulti,120M,SHLI,GRTRMax,120,SHLI,100000.0,3356.0,124052.0,123993.0,58.0,104946.0,0.0,2729.0,0.8132,0.0,44.4353,12424.7472,9709.0,1.815,2.0,10557.292,0.0,,
ProphetMulti,130M,FIFO,GRTRMax,130,FIFO,100000.0,3356.0,118270.0,118214.0,55.0,97988.0,0.0,2638.0,0.7861,0.0,43.812,10262.5068,8511.0,2.1296,2.0,14983.0758,14083.0,,
ProphetMulti,130M,LEPR,GRTRMax,130,LEPR,100000.0,3356.0,124960.0,124900.0,59.0,105275.0,0.0,2029.0,0.6046,0.0,60.5574,8683.8127,7164.0,2.1888,2.0,12150.5506,7033.0,,
ProphetMulti,130M,MOFO,GRTRMax,130,MOFO,100000.0,3356.0,128840.0,128780.0,59.0,110267.0,0.0,1590.0,0.4738,0.0,79.9937,9756.2308,7670.0,2.0252,2.0,5210.3501,0.0,,
ProphetMulti,130M,MOPR,GRTRMax,130,MOPR,100000.0,3356.0,123432.0,123373.0,58.0,103564.0,0.0,2044.0,0.6091,0.0,59.3586,10655.3386,8312.0,1.9129,2.0,7299.6675,0.0,,
ProphetMulti,130M,SHLI,GRTRMax,130,SHLI,100000.0,3356.0,121511.0,121452.0,58.0,100803.0,0.0,2690.0,0.8015,0.0,44.1494,12175.4078,9588.0,1.813,2.0,11246.2233,0.0,,
ProphetMulti,140M,FIFO,GRTRMax,140,FIFO,100000.0,3356.0,118346.0,118290.0,55.0,96419.0,0.0,2659.0,0.7923,0.0,43.4866,10142.5656,8473.0,2.0733,2.0,16053.0616,15462.0,,
ProphetMulti,140M,LEPR,GRTRMax,140,LEPR,100000.0,3356.0,124021.0,123963.0,57.0,102717.0,0.0,2066.0,0.6156,0.0,59.0015,8711.1994,7236.0,2.1878,2.0,13085.2072,7880.0,,
ProphetMulti,140M,MOFO,GRTRMax,140,MOFO,100000.0,3356.0,129224.0,129163.0,60.0,108927.0,0.0,1673.0,0.4985,0.0,76.2044,9825.2618,7823.0,2.006,2.0,5245.54,0.0,,
ProphetMulti,140M,MOPR,GRTRMax,140,MOPR,100000.0,3356.0,123034.0,122976.0,57.0,101444.0,0.0,2131.0,0.635,0.0,56.7081,10925.5162,8539.0,1.8954,2.0,7635.8617,0.0,,
ProphetMulti,140M,SHLI,GRTRMax,140,SHLI,100000.0,3356.0,119950.0,119892.0,57.0,97594.0,0.0,2700.0,0.8045,0.0,43.4044,12091.8107,9529.0,1.8111,2.0,12136.2404,0.0,,
ProphetMulti,150M,FIFO,GRTRMax,150,FIFO,100000.0,3356.0,118143.0,118086.0,56.0,94655.0,0.0,2676.0,0.7974,0.0,43.1278,10162.5605,8667.0,2.0845,2.0,17219.6945,16649.0,,
ProphetMulti,150M,LEPR,GRTRMax,150,LEPR,100000.0,3356.0,124025.0,123966.0,58.0,101077.0,0.0,2107.0,0.6278,0.0,57.8353,8647.149,7213.0,2.2036,2.0,13813.7918,8634.0,,
ProphetMulti,150M,MOFO,GRTRMax,150,MOFO,100000.0,3356.0,128106.0,128048.0,57.0,106095.0,0.0,1750.0,0.5215,0.0,72.1703,9758.548,7861.0,2.0217,2.0,5497.4471,0.0,,
ProphetMulti,150M,MOPR,GRTRMax,150,MOPR,100000.0,3356.0,122000.0,121943.0,56.0,98716.0,0.0,2188.0,0.652,0.0,54.7326,10906.9904,8636.0,1.9191,2.0,7936.9172,0.0,,
ProphetMulti,150M,SHLI,GRTRMax,150,SHLI,100000.0,3356.0,119185.0,119132.0,52.0,95178.0,0.0,2715.0,0.809,0.0,42.8792,11805.2899,9521.0,1.8298,2.0,12889.045,0.0,,
ProphetMulti,160M,FIFO,GRTRMax,160,FIFO,100000.0,3356.0,118006.0,117951.0,54.0,92826.0,0.0,2701.0,0.8048,0.0,42.6694,10100.9208,8731.0,2.087,2.0,18320.6505,17823.0,,
ProphetMulti,160M,LEPR,GRTRMax,160,LEPR,100000.0,3356.0,122855.0,122798.0,56.0,98222.0,0.0,2160.0,0.6436,0.0,55.8509,8774.7319,7272.0,2.2074,2.0,14830.5803,9653.0,,
ProphetMulti,160M,MOFO,GRTRMax,160,MOFO,100000.0,3356.0,127122.0,127064.0,57.0,103407.0,0.0,1816.0,0.5411,0.0,68.9692,9769.5997,7887.0,2.043,2.0,5643.7024,0.0,,
ProphetMulti,160M,MOPR,GRTRMax,160,MOPR,100000.0,3356.0,122337.0,122283.0,53.0,97362.0,0.0,2239.0,0.6672,0.0,53.615,10726.1778,8696.0,1.9428,2.0,8180.9164,0.0,,
ProphetMulti,160M,SHLI,GRTRMax,160,SHLI,100000.0,3356.0,118749.0,118696.0,52.0,93113.0,0.0,2705.0,0.806,0.0,42.8802,11811.2414,9472.0,1.8407,2.0,13355.1446,0.0,,
ProphetMulti,170M,FIFO,GRTRMax,170,FIFO,100000.0,3356.0,118107.0,118053.0,53.0,91317.0,0.0,2709.0,0.8072,0.0,42.5781,10254.9742,8696.0,2.0772,2.0,19382.2456,19226.0,,
ProphetMulti,170M,LEPR,GRTRMax,170,LEPR,100000.0,3356.0,122808.0,122750.0,57.0,96491.0,0.0,2211.0,0.6588,0.0,54.5179,8755.6169,7278.0,2.1832,2.0,15583.71,10247.0,,
ProphetMulti,170M,MOFO,GRTRMax,170,MOFO,100000.0,3356.0,125254.0,125196.0,57.0,99847.0,0.0,1866.0,0.556,0.0,66.0932,9798.9496,7891.0,2.0423,2.0,5961.3627,0.0,,
ProphetMulti,170M,MOPR,GRTRMax,170,MOPR,100000.0,3356.0,121214.0,121160.0,53.0,94564.0,0.0,2275.0,0.6779,0.0,52.2571,10700.8365,8532.0,1.9459,2.0,8555.0969,0.0,,
ProphetMulti,170M,SHLI,GRTRMax,170,SHLI,100000.0,3356.0,119012.0,118957.0,54.0,91753.0,0.0,2687.0,0.8007,0.0,43.2713,11467.9486,9181.0,1.8601,2.0,13696.2194,0.0,,
ProphetMulti,180M,FIFO,GRTRMax,180,FIFO,100000.0,3356.0,118019.0,117967.0,51.0,89591.0,0.0,2712.0,0.8081,0.0,42.4982,10138.8986,8718.0,2.0656,2.0,20551.3039,20584.0,,
ProphetMulti,180M,LEPR,GRTRMax,180,LEPR,100000.0,3356.0,122938.0,122881.0,56.0,94982.0,0.0,2227.0,0.6636,0.0,54.1778,8665.304,7266.0,2.1899,2.0,16268.1668,11061.0,,
ProphetMulti,180M,MOFO,GRTRMax,180,MOFO,100000.0,3356.0,123919.0,123861.0,57.0,96797.0,0.0,1943.0,0.579,0.0,62.7473,9856.0499,7974.0,2.0499,2.0,6368.7532,0.0,,
ProphetMulti,180M,MOPR,GRTRMax,180,MOPR,100000.0,3356.0,120574.0,120522.0,51.0,92243.0,0.0,2319.0,0.691,0.0,50.9715,10570.4726,8429.0,1.9431,2.0,8756.455,0.0,,
ProphetMulti,180M,SHLI,GRTRMax,180,SHLI,100000.0,3356.0,118306.0,118257.0,48.0,89390.0,0.0,2707.0,0.8066,0.0,42.6856,11380.2652,9180.0,1.8729,2.0,14117.4358,0.0,,
ProphetMulti,190M,FIFO,GRTRMax,190,FIFO,100000.0,3356.0,117857.0,117804.0,52.0,87844.0,0.0,2707.0,0.8066,0.0,42.5183,9953.4001,8539.0,2.0547,2.0,21638.0749,21793.0,,
ProphetMulti,190M,LEPR,GRTRMax,190,LEPR,100000.0,3356.0,120779.0,120721.0,57.0,91162.0,0.0,2267.0,0.6755,0.0,52.2514,8642.423,7377.0,2.2003,2.0,17403.6445,12216.0,,
ProphetMulti,190M,MOFO,GRTRMax,190,MOFO,100000.0,3356.0,124002.0,123946.0,55.0,95174.0,0.0,2013.0,0.5998,0.0,60.5728,10127.5887,8172.0,2.0422,2.0,6359.6737,0.0,,
ProphetMulti,190M,MOPR,GRTRMax,190,MOPR,100000.0,3356.0,120319.0,120265.0,53.0,90299.0,0.0,2365.0,0.7047,0.0,49.852,10670.0863,8539.0,1.9611,2.0,8942.5033,0.0,,
ProphetMulti,190M,SHLI,GRTRMax,190,SHLI,100000.0,3356.0,117709.0,117655.0,53.0,87151.0,0.0,2704.0,0.8057,0.0,42.5115,11277.3014,9151.0,1.8824,2.0,14638.5891,0.0,,
ProphetMulti,200M,FIFO,GRTRMax,200,FIFO,100000.0,3356.0,117683.0,117628.0,54.0,85998.0,0.0,2740.0,0.8164,0.0,41.9299,10055.8573,8662.0,2.0471,2.0,22754.0674,22827.0,,
ProphetMulti,200M,LEPR,GRTRMax,200,LEPR,100000.0,3356.0,120621.0,120564.0,56.0,89369.0,0.0,2293.0,0.6833,0.0,51.5792,8709.0214,7472.0,2.1919,2.0,17993.0336,12800.0,,
ProphetMulti,200M,MOFO,GRTRMax,200,MOFO,100000.0,3356.0,123225.0,123168.0,56.0,92603.0,0.0,2163.0,0.6445,0.0,55.9431,9981.9713,8218.0,2.0134,2.0,7416.2144,0.0,,
ProphetMulti,200M,MOPR,GRTRMax,200,MOPR,100000.0,3356.0,120044.0,119990.0,53.0,88348.0,0.0,2400.0,0.7151,0.0,48.9958,10589.9483,8596.0,1.9617,2.0,9182.9086,0.0,,
ProphetMulti,200M,SHLI,GRTRMax,200,SHLI,100000.0,3356.0,118081.0,118027.0,53.0,85879.0,0.0,2709.0,0.8072,0.0,42.5685,11167.2702,9012.0,1.8941,2.0,15028.5543,0.0,,
ProphetMulti,20M,FIFO,GRTRMax,20,FIFO,100000.0,3356.0,81202.0,81171.0,31.0,79603.0,0.0,1710.0,0.5095,0.0,46.4684,7950.4696,6129.0,2.8058,2.0,3337.3973,2365.0,,
ProphetMulti,20M,LEPR,GRTRMax,20,LEPR,100000.0,3356.0,117840.0,117787.0,52.0,116885.0,0.0,1033.0,0.3078,0.0,113.0242,7295.5169,5728.0,2.2207,2.0,2177.8478,0.0,,
ProphetMulti,20M,MOFO,GRTRMax,20,MOFO,100000.0,3356.0,119850.0,119801.0,49.0,119181.0,0.0,696.0,0.2074,0.0,171.1279,8520.977,6810.0,1.9828,2.0,1618.9597,0.0,,
ProphetMulti,20M,MOPR,GRTRMax,20,MOPR,100000.0,3356.0,126798.0,126747.0,51.0,126208.0,0.0,696.0,0.2074,0.0,181.1078,8502.1221,6615.0,1.9684,2.0,1375.5112,0.0,,
ProphetMulti,20M,SHLI,GRTRMax,20,SHLI,100000.0,3356.0,135401.0,135342.0,58.0,132886.0,0.0,2536.0,0.7557,0.0,52.3683,10129.4405,9413.0,1.8304,2.0,2021.2133,0.0,,
ProphetMulti,30M,FIFO,GRTRMax,30,FIFO,100000.0,3356.0,93572.0,93532.0,40.0,90105.0,0.0,1975.0,0.5885,0.0,46.358,8636.5554,6718.0,2.7043,2.0,4387.5547,3268.0,,
ProphetMulti,30M,LEPR,GRTRMax,30,LEPR,100000.0,3356.0,121555.0,121500.0,54.0,118881.0,0.0,1201.0,0.3579,0.0,100.1657,7596.6669,5982.0,2.2606,2.0,3131.6527,0.0,,
ProphetMulti,30M,MOFO,GRTRMax,30,MOFO,100000.0,3356.0,128015.0,127959.0,56.0,125532.0,0.0,864.0,0.2574,0.0,147.1007,9572.5799,7748.0,2.0255,2.0,2411.0096,0.0,,
ProphetMulti,30M,MOPR,GRTRMax,30,MOPR,100000.0,3356.0,131633.0,131578.0,54.0,129217.0,0.0,879.0,0.2619,0.0,148.6906,9382.8544,7404.0,1.9568,2.0,2015.924,0.0,,
ProphetMulti,30M,SHLI,GRTRMax,30,SHLI,100000.0,3356.0,133420.0,133361.0,58.0,129153.0,0.0,2648.0,0.789,0.0,49.3629,11467.8051,10041.0,1.7847,2.0,2984.0254,0.0,,
ProphetMulti,40M,FIFO,GRTRMax,40,FIFO,100000.0,3356.0,101114.0,101067.0,47.0,95869.0,0.0,2111.0,0.629,0.0,46.8764,9138.6684,7115.0,2.6367,2.0,5434.6551,4258.0,,
ProphetMulti,40M,LEPR,GRTRMax,40,LEPR,100000.0,3356.0,121056.0,120998.0,57.0,116665.0,0.0,1326.0,0.3951,0.0,90.2504,8027.0694,6255.0,2.2858,2.0,4187.0636,0.0,,
ProphetMulti,40M,MOFO,GRTRMax,40,MOFO,100000.0,3356.0,127094.0,127036.0,58.0,122783.0,0.0,1050.0,0.3129,0.0,119.9867,10104.9781,8099.0,2.0019,2.0,2955.6659,0.0,,
ProphetMulti,40M,MOPR,GRTRMax,40,MOPR,100000.0,3356.0,129761.0,129706.0,54.0,125488.0,0.0,1097.0,0.3269,0.0,117.237,10004.2944,7620.0,1.8861,2.0,2735.594,0.0,,
ProphetMulti,40M,SHLI,GRTRMax,40,SHLI,100000.0,3356.0,132252.0,132194.0,57.0,126289.0,0.0,2706.0,0.8063,0.0,47.8522,12256.1663,10589.0,1.7783,2.0,3916.8463,0.0,,
ProphetMulti,50M,FIFO,GRTRMax,50,FIFO,100000.0,3356.0,105832.0,105785.0,47.0,98882.0,0.0,2213.0,0.6594,0.0,46.8016,9325.0429,7457.0,2.5016,2.0,6496.8914,5352.0,,
ProphetMulti,50M,LEPR,GRTRMax,50,LEPR,100000.0,3356.0,123438.0,123379.0,58.0,117287.0,0.0,1427.0,0.4252,0.0,85.4604,8154.8311,6292.0,2.2621,2.0,5096.0668,0.0,,
ProphetMulti,50M,MOFO,GRTRMax,50,MOFO,100000.0,3356.0,128248.0,128190.0,57.0,122230.0,0.0,1118.0,0.3331,0.0,113.6601,10066.5537,7862.0,1.9911,2.0,3048.2102,0.0,,
ProphetMulti,50M,MOPR,GRTRMax,50,MOPR,100000.0,3356.0,131367.0,131310.0,56.0,125337.0,0.0,1256.0,0.3743,0.0,103.5462,10253.4148,7842.0,1.9212,2.0,3371.2336,0.0,,
ProphetMulti,50M,SHLI,GRTRMax,50,SHLI,100000.0,3356.0,130918.0,130863.0,54.0,123299.0,0.0,2724.0,0.8117,0.0,47.0407,12595.1832,10632.0,1.7849,2.0,4824.5808,0.0,,
ProphetMulti,60M,FIFO,GRTRMax,60,FIFO,100000.0,3356.0,109768.0,109721.0,46.0,101101.0,0.0,2323.0,0.6922,0.0,46.2325,9515.7434,7711.0,2.415,2.0,7523.0774,6432.0,,
ProphetMulti,60M,LEPR,GRTRMax,60,LEPR,100000.0,3356.0,125296.0,125238.0,57.0,117381.0,0.0,1522.0,0.4535,0.0,81.2852,8385.3476,6654.0,2.2497,2.0,6012.5137,670.0,,
ProphetMulti,60M,MOFO,GRTRMax,60,MOFO,100000.0,3356.0,129094.0,129036.0,57.0,121288.0,0.0,1266.0,0.3772,0.0,100.9242,10358.3096,8067.0,1.9668,2.0,3639.2672,0.0,,
ProphetMulti,60M,MOPR,GRTRMax,60,MOPR,100000.0,3356.0,131606.0,131546.0,59.0,123829.0,0.0,1395.0,0.4157,0.0,93.2982,10420.4774,7842.0,1.9082,2.0,3984.7641,0.0,,
ProphetMulti,60M,SHLI,GRTRMax,60,SHLI,100000.0,3356.0,129318.0,129261.0,56.0,120051.0,0.0,2730.0,0.8135,0.0,46.3484,12821.6231,10513.0,1.7941,2.0,5690.7293,0.0,,
ProphetMulti,70M,FIFO,GRTRMax,70,FIFO,100000.0,3356.0,112123.0,112074.0,49.0,101763.0,0.0,2422.0,0.7217,0.0,45.2733,9730.6305,7852.0,2.3287,2.0,8609.8909,7405.0,,
ProphetMulti,70M,LEPR,GRTRMax,70,LEPR,100000.0,3356.0,125296.0,125235.0,60.0,115680.0,0.0,1591.0,0.4741,0.0,77.7146,8471.0497,6715.0,2.2432,2.0,6991.0336,1847.0,,
ProphetMulti,70M,MOFO,GRTRMax,70,MOFO,100000.0,3356.0,129312.0,129257.0,55.0,119752.0,0.0,1382.0,0.4118,0.0,92.5289,10304.6867,8002.0,1.979,2.0,4081.8159,0.0,,
ProphetMulti,70M,MOPR,GRTRMax,70,MOPR,100000.0,3356.0,129805.0,129747.0,57.0,120259.0,0.0,1526.0,0.4547,0.0,84.0242,10695.9554,8212.0,1.8965,2.0,4509.8773,0.0,,
ProphetMulti,70M,SHLI,GRTRMax,70,SHLI,100000.0,3356.0,128476.0,128418.0,57.0,117557.0,0.0,2742.0,0.817,0.0,45.8337,12935.4172,10527.0,1.7783,2.0,6554.443,0.0,,
ProphetMulti,80M,FIFO,GRTRMax,80,FIFO,100000.0,3356.0,114368.0,114314.0,53.0,102302.0,0.0,2471.0,0.7363,0.0,45.2622,9936.0138,7991.0,2.2954,2.0,9628.4091,8528.0,,
ProphetMulti,80M,LEPR,GRTRMax,80,LEPR,100000.0,3356.0,127836.0,127778.0,57.0,116544.0,0.0,1688.0,0.503,0.0,74.6979,8691.7613,6943.0,2.2275,2.0,7759.2883,2652.0,,
ProphetMulti,80M,MOFO,GRTRMax,80,MOFO,100000.0,3356.0,129225.0,129164.0,60.0,117915.0,0.0,1494.0,0.4452,0.0,85.4552,10455.2015,8275.0,1.9806,2.0,4456.7326,0.0,,
ProphetMulti,80M,MOPR,GRTRMax,80,MOPR,100000.0,3356.0,129554.0,129496.0,57.0,118268.0,0.0,1626.0,0.4845,0.0,78.6408,10753.6187,8218.0,1.8899,2.0,5081.3418,0.0,,
ProphetMulti,80M,SHLI,GRTRMax,80,SHLI,100000.0,3356.0,127162.0,127104.0,57.0,114618.0,0.0,2727.0,0.8126,0.0,45.6095,12979.861,10435.0,1.7682,2.0,7379.9863,0.0,,
ProphetMulti,90M,FIFO,GRTRMax,90,FIFO,100000.0,3356.0,115488.0,115439.0,48.0,101797.0,0.0,2505.0,0.7464,0.0,45.0834,9996.3317,8126.0,2.2371,2.0,10667.5516,9702.0,,
ProphetMulti,90M,LEPR,GRTRMax,90,LEPR,100000.0,3356.0,126540.0,126481.0,58.0,113605.0,0.0,1762.0,0.525,0.0,70.7826,8334.3627,6873.0,2.2151,2.0,8697.4522,3612.0,,
ProphetMulti,90M,MOFO,GRTRMax,90,MOFO,100000.0,3356.0,128522.0,128461.0,60.0,115527.0,0.0,1586.0,0.4726,0.0,79.9968,10697.5858,8423.0,1.9861,2.0,5071.866,0.0,,
ProphetMulti,90M,MOPR,GRTRMax,90,MOPR,100000.0,3356.0,128447.0,128390.0,56.0,115438.0,0.0,1710.0,0.5095,0.0,74.0819,10726.069,8225.0,1.8994,2.0,5445.6513,0.0,,
ProphetMulti,90M,SHLI,GRTRMax,90,SHLI,100000.0,3356.0,126555.0,126496.0,58.0,112380.0,0.0,2719.0,0.8102,0.0,45.523,12912.8062,10233.0,1.7797,2.0,8153.617,0.0,,
