routingAlgorithm,bufferSize,dropPolicy,forwardingStrategy,bufferSize_numeric,dropPolicy_numeric,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,rtt_avg,rtt_med
ProphetMulti,150M,MOFO,GRTR,150,MOFO,100000.0,3356.0,127745.0,127688.0,56.0,105589.0,0.0,1894.0,0.5644,0.0,66.4171,11307.3838,8480.0,1.9234,2.0,3907.8254,0.0,,
ProphetMulti,150M,MOPR,GRTR,150,MOPR,100000.0,3356.0,126552.0,126494.0,57.0,103362.0,0.0,2089.0,0.6225,0.0,59.5524,10386.1666,8267.0,1.9775,2.0,7655.4658,0.0,,
ProphetMulti,150M,SHLI,GRTR,150,SHLI,100000.0,3356.0,122183.0,122128.0,54.0,98192.0,0.0,2695.0,0.803,0.0,44.3165,10919.8364,8750.0,1.9406,2.0,13016.4064,0.0,,
ProphetMulti,160M,FIFO,GRTR,160,FIFO,100000.0,3356.0,120205.0,120153.0,51.0,94795.0,0.0,2620.0,0.7807,0.0,44.8599,9426.8103,7864.0,2.1126,2.0,18165.7826,17597.0,,
ProphetMulti,160M,LEPR,GRTR,160,LEPR,100000.0,3356.0,125268.0,125214.0,53.0,100475.0,0.0,2217.0,0.6606,0.0,55.479,9556.9553,7587.0,2.069,2.0,11302.1178,0.0,,
ProphetMulti,160M,MOFO,GRTR,160,MOFO,100000.0,3356.0,126967.0,126908.0,58.0,103092.0,0.0,1969.0,0.5867,0.0,63.453,11395.2626,8740.0,1.9233,2.0,3832.8684,0.0,,
ProphetMulti,160M,MOPR,GRTR,160,MOPR,100000.0,3356.0,125868.0,125816.0,51.0,100967.0,0.0,2165.0,0.6451,0.0,57.1136,10368.7875,8256.0,1.9917,2.0,7787.9153,0.0,,
ProphetMulti,160M,SHLI,GRTR,160,SHLI,100000.0,3356.0,122510.0,122455.0,54.0,96860.0,0.0,2716.0,0.8093,0.0,44.0865,10735.1016,8679.0,1.9768,2.0,13616.9144,0.0,,
ProphetMulti,170M,FIFO,GRTR,170,FIFO,100000.0,3356.0,119720.0,119667.0,52.0,92671.0,0.0,2640.0,0.7867,0.0,44.3284,9466.3939,7984.0,2.0894,2.0,19284.2131,19011.0,,
ProphetMulti,170M,LEPR,GRTR,170,LEPR,100000.0,3356.0,123536.0,123479.0,56.0,97129.0,0.0,2226.0,0.6633,0.0,54.4712,9331.9488,7537.0,2.0669,2.0,11982.9598,0.0,,
ProphetMulti,170M,MOFO,GRTR,170,MOFO,100000.0,3356.0,125518.0,125462.0,55.0,99971.0,0.0,2007.0,0.598,0.0,61.5122,11294.3842,8526.0,1.9163,2.0,4214.3995,0.0,,
ProphetMulti,170M,MOPR,GRTR,170,MOPR,100000.0,3356.0,125472.0,125417.0,54.0,98880.0,0.0,2213.0,0.6594,0.0,55.6728,10353.5662,8220.0,2.0023,2.0,8044.7135,0.0,,
ProphetMulti,170M,SHLI,GRTR,170,SHLI,100000.0,3356.0,121996.0,121944.0,51.0,94735.0,0.0,2691.0,0.8018,0.0,44.3155,10574.657,8456.0,1.9848,2.0,14021.64,0.0,,
ProphetMulti,180M,FIFO,GRTR,180,FIFO,100000.0,3356.0,119454.0,119403.0,50.0,90735.0,0.0,2661.0,0.7929,0.0,43.8715,9407.8155,7951.0,2.0973,2.0,20466.9731,20394.0,,
ProphetMulti,180M,LEPR,GRTR,180,LEPR,100000.0,3356.0,123381.0,123327.0,53.0,95255.0,0.0,2287.0,0.6815,0.0,52.9252,9437.8854,7589.0,2.056,2.0,12234.5118,0.0,,
ProphetMulti,180M,MOFO,GRTR,180,MOFO,100000.0,3356.0,124750.0,124694.0,55.0,97519.0,0.0,2051.0,0.6111,0.0,59.7967,11272.5904,8489.0,1.9337,2.0,4042.219,0.0,,
ProphetMulti,180M,MOPR,GRTR,180,MOPR,100000.0,3356.0,124648.0,124595.0,52.0,96367.0,0.0,2264.0,0.6746,0.0,54.0331,10450.6462,8255.0,2.0018,2.0,8311.9797,0.0,,
ProphetMulti,180M,SHLI,GRTR,180,SHLI,100000.0,3356.0,121260.0,121206.0,53.0,92348.0,0.0,2699.0,0.8042,0.0,43.9077,10508.1512,8526.0,1.9915,2.0,14898.4316,0.0,,
ProphetMulti,190M,FIFO,GRTR,190,FIFO,100000.0,3356.0,119409.0,119357.0,51.0,89085.0,0.0,2662.0,0.7932,0.0,43.8373,9369.8896,7997.0,2.0853,2.0,21564.493,21614.0,,
ProphetMulti,190M,LEPR,GRTR,190,LEPR,100000.0,3356.0,122210.0,122156.0,53.0,92493.0,0.0,2283.0,0.6803,0.0,52.5068,9278.1218,7616.0,2.0657,2.0,12954.1849,0.0,,
ProphetMulti,190M,MOFO,GRTR,190,MOFO,100000.0,3356.0,124019.0,123966.0,52.0,95097.0,0.0,2102.0,0.6263,0.0,57.9753,11006.3611,8456.0,1.9386,2.0,4312.6545,0.0,,
ProphetMulti,190M,MOPR,GRTR,190,MOPR,100000.0,3356.0,123539.0,123486.0,52.0,93578.0,0.0,2305.0,0.6868,0.0,52.5731,10358.6065,8209.0,1.9952,2.0,8441.052,0.0,,
ProphetMulti,190M,SHLI,GRTR,190,SHLI,100000.0,3356.0,120536.0,120480.0,55.0,89962.0,0.0,2720.0,0.8105,0.0,43.2941,10448.2136,8386.0,1.9945,2.0,15378.6768,0.0,,
ProphetMulti,200M,FIFO,GRTR,200,FIFO,100000.0,3356.0,119289.0,119233.0,55.0,87428.0,0.0,2673.0,0.7965,0.0,43.6064,9521.205,8187.0,2.1036,2.0,22681.4445,22526.0,,
ProphetMulti,200M,LEPR,GRTR,200,LEPR,100000.0,3356.0,121641.0,121586.0,54.0,90309.0,0.0,2334.0,0.6955,0.0,51.0934,9699.0728,7754.0,2.0634,2.0,12992.0743,0.0,,
ProphetMulti,200M,MOFO,GRTR,200,MOFO,100000.0,3356.0,123441.0,123384.0,56.0,92711.0,0.0,2267.0,0.6755,0.0,53.4261,11145.0393,8570.0,1.9307,2.0,5390.8593,0.0,,
ProphetMulti,200M,MOPR,GRTR,200,MOPR,100000.0,3356.0,123389.0,123337.0,51.0,91733.0,0.0,2360.0,0.7032,0.0,51.2614,10437.675,8369.0,1.9958,2.0,8435.4531,0.0,,
ProphetMulti,200M,SHLI,GRTR,200,SHLI,100000.0,3356.0,120057.0,120001.0,55.0,87832.0,0.0,2729.0,0.8132,0.0,42.9725,10885.0235,8820.0,1.9802,2.0,15560.9452,0.0,,
ProphetMulti,20M,FIFO,GRTR,20,FIFO,100000.0,3356.0,83086.0,83048.0,38.0,81482.0,0.0,1671.0,0.4979,0.0,48.6996,8040.3124,6329.0,2.83,2.0,3294.4009,2392.0,,
ProphetMulti,20M,LEPR,GRTR,20,LEPR,100000.0,3356.0,124069.0,124019.0,49.0,123148.0,0.0,1019.0,0.3036,0.0,120.7066,7929.7223,5916.0,1.9225,2.0,1969.4793,0.0,,
ProphetMulti,20M,MOFO,GRTR,20,MOFO,100000.0,3356.0,127267.0,127213.0,53.0,126446.0,0.0,845.0,0.2518,0.0,149.5479,10602.3882,7821.0,1.8142,2.0,1659.7896,0.0,,
ProphetMulti,20M,MOPR,GRTR,20,MOPR,100000.0,3356.0,127412.0,127355.0,56.0,126819.0,0.0,692.0,0.2062,0.0,183.039,8822.3382,6600.0,1.9191,2.0,1437.2915,0.0,,
ProphetMulti,20M,SHLI,GRTR,20,SHLI,100000.0,3356.0,136548.0,136486.0,61.0,134193.0,0.0,2373.0,0.7071,0.0,56.5162,10127.9735,9193.0,1.7649,1.0,1998.1006,0.0,,
ProphetMulti,30M,FIFO,GRTR,30,FIFO,100000.0,3356.0,93522.0,93478.0,44.0,90264.0,0.0,1730.0,0.5155,0.0,53.0335,8360.8925,6400.0,2.6185,2.0,4318.9056,3216.0,,
ProphetMulti,30M,LEPR,GRTR,30,LEPR,100000.0,3356.0,128763.0,128710.0,53.0,126040.0,0.0,1210.0,0.3605,0.0,105.3719,8302.5322,6410.0,1.914,2.0,2786.0478,0.0,,
ProphetMulti,30M,MOFO,GRTR,30,MOFO,100000.0,3356.0,130974.0,130919.0,54.0,128228.0,0.0,1129.0,0.3364,0.0,114.9601,12409.7865,9431.0,1.853,2.0,2221.0516,0.0,,
ProphetMulti,30M,MOPR,GRTR,30,MOPR,100000.0,3356.0,133736.0,133676.0,59.0,131268.0,0.0,925.0,0.2756,0.0,143.5146,10044.6259,7402.0,1.9546,2.0,2017.9224,0.0,,
ProphetMulti,30M,SHLI,GRTR,30,SHLI,100000.0,3356.0,133811.0,133752.0,58.0,129677.0,0.0,2518.0,0.7503,0.0,52.1183,11411.7303,9688.0,1.747,1.0,2924.1016,0.0,,
ProphetMulti,40M,FIFO,GRTR,40,FIFO,100000.0,3356.0,101173.0,101127.0,46.0,96190.0,0.0,1814.0,0.5405,0.0,54.7481,8203.7668,6484.0,2.4173,2.0,5408.3729,4286.0,,
ProphetMulti,40M,LEPR,GRTR,40,LEPR,100000.0,3356.0,129595.0,129540.0,54.0,125121.0,0.0,1367.0,0.4073,0.0,93.7623,8631.5874,6716.0,1.9342,2.0,3583.4921,0.0,,
ProphetMulti,40M,MOFO,GRTR,40,MOFO,100000.0,3356.0,129863.0,129804.0,58.0,125269.0,0.0,1333.0,0.3972,0.0,96.3773,12345.0015,9111.0,1.8365,2.0,2836.1596,0.0,,
ProphetMulti,40M,MOPR,GRTR,40,MOPR,100000.0,3356.0,132610.0,132557.0,52.0,128332.0,0.0,1116.0,0.3325,0.0,117.7787,10385.2195,7748.0,1.8853,2.0,2624.2539,0.0,,
ProphetMulti,40M,SHLI,GRTR,40,SHLI,100000.0,3356.0,132545.0,132488.0,56.0,126706.0,0.0,2584.0,0.77,0.0,50.2724,12381.7276,10082.0,1.738,1.0,3839.922,0.0,,
ProphetMulti,50M,FIFO,GRTR,50,FIFO,100000.0,3356.0,108710.0,108662.0,47.0,101883.0,0.0,1940.0,0.5781,0.0,55.0113,8684.3387,7048.0,2.3845,2.0,6449.1137,5294.0,,
ProphetMulti,50M,LEPR,GRTR,50,LEPR,100000.0,3356.0,130461.0,130402.0,59.0,124198.0,0.0,1447.0,0.4312,0.0,89.1189,8868.49,6897.0,1.9032,2.0,4322.7594,0.0,,
ProphetMulti,50M,MOFO,GRTR,50,MOFO,100000.0,3356.0,128383.0,128325.0,57.0,122173.0,0.0,1336.0,0.3981,0.0,95.0516,12307.3129,9066.0,1.8563,2.0,2798.9493,0.0,,
ProphetMulti,50M,MOPR,GRTR,50,MOPR,100000.0,3356.0,133626.0,133568.0,57.0,127654.0,0.0,1229.0,0.3662,0.0,107.6802,10470.6697,7762.0,1.9178,2.0,3234.7049,0.0,,
ProphetMulti,50M,SHLI,GRTR,50,SHLI,100000.0,3356.0,132815.0,132760.0,54.0,125346.0,0.0,2575.0,0.7673,0.0,50.5573,12409.3095,10108.0,1.7445,1.0,4656.9653,0.0,,
ProphetMulti,60M,FIFO,GRTR,60,FIFO,100000.0,3356.0,111830.0,111780.0,49.0,103314.0,0.0,1997.0,0.5951,0.0,54.974,8672.4191,6993.0,2.2639,2.0,7515.145,6333.0,,
ProphetMulti,60M,LEPR,GRTR,60,LEPR,100000.0,3356.0,128671.0,128617.0,54.0,120667.0,0.0,1582.0,0.4714,0.0,80.3003,9221.2788,7168.0,1.9216,2.0,5155.5027,0.0,,
ProphetMulti,60M,MOFO,GRTR,60,MOFO,100000.0,3356.0,131995.0,131939.0,55.0,124418.0,0.0,1522.0,0.4535,0.0,85.6879,12669.7983,9012.0,1.7937,2.0,2946.1334,0.0,,
ProphetMulti,60M,MOPR,GRTR,60,MOPR,100000.0,3356.0,133550.0,133491.0,58.0,125806.0,0.0,1363.0,0.4061,0.0,96.9391,10855.4468,7925.0,1.9457,2.0,3781.5537,0.0,,
ProphetMulti,60M,SHLI,GRTR,60,SHLI,100000.0,3356.0,131911.0,131855.0,55.0,122759.0,0.0,2616.0,0.7795,0.0,49.4033,12531.4167,9954.0,1.7672,1.0,5504.3762,0.0,,
ProphetMulti,70M,FIFO,GRTR,70,FIFO,100000.0,3356.0,114574.0,114524.0,49.0,104336.0,0.0,2079.0,0.6195,0.0,54.0861,8842.5685,7265.0,2.2112,2.0,8541.4657,7462.0,,
ProphetMulti,70M,LEPR,GRTR,70,LEPR,100000.0,3356.0,130054.0,129997.0,56.0,120383.0,0.0,1661.0,0.4949,0.0,77.2643,9591.0512,7363.0,1.9567,2.0,5714.5371,0.0,,
ProphetMulti,70M,MOFO,GRTR,70,MOFO,100000.0,3356.0,131041.0,130984.0,56.0,121880.0,0.0,1666.0,0.4964,0.0,77.6218,12759.0138,9243.0,1.8079,2.0,3390.973,0.0,,
ProphetMulti,70M,MOPR,GRTR,70,MOPR,100000.0,3356.0,133658.0,133600.0,57.0,124165.0,0.0,1473.0,0.4389,0.0,89.6993,10911.5031,7915.0,1.9056,2.0,4221.6098,0.0,,
ProphetMulti,70M,SHLI,GRTR,70,SHLI,100000.0,3356.0,131328.0,131273.0,54.0,120534.0,0.0,2621.0,0.781,0.0,49.0851,12818.4239,9954.0,1.7711,1.0,6326.2819,0.0,,
ProphetMulti,80M,FIFO,GRTR,80,FIFO,100000.0,3356.0,115970.0,115917.0,52.0,104005.0,0.0,2157.0,0.6427,0.0,52.7399,9208.4177,7498.0,2.1841,2.0,9618.266,8498.0,,
ProphetMulti,80M,LEPR,GRTR,80,LEPR,100000.0,3356.0,129110.0,129050.0,59.0,117723.0,0.0,1736.0,0.5173,0.0,73.3376,9450.1043,7377.0,1.9315,2.0,6327.8738,0.0,,
ProphetMulti,80M,MOFO,GRTR,80,MOFO,100000.0,3356.0,131477.0,131419.0,57.0,120888.0,0.0,1788.0,0.5328,0.0,72.5006,12862.0699,9254.0,1.8009,2.0,3834.0051,0.0,,
ProphetMulti,80M,MOPR,GRTR,80,MOPR,100000.0,3356.0,132431.0,132372.0,58.0,121152.0,0.0,1616.0,0.4815,0.0,80.9134,11089.4827,8367.0,1.888,2.0,4768.8104,0.0,,
ProphetMulti,80M,SHLI,GRTR,80,SHLI,100000.0,3356.0,130976.0,130920.0,55.0,118520.0,0.0,2641.0,0.7869,0.0,48.5721,12810.9205,9873.0,1.7649,1.0,6943.1499,0.0,,
ProphetMulti,90M,FIFO,GRTR,90,FIFO,100000.0,3356.0,117034.0,116979.0,54.0,103376.0,0.0,2227.0,0.6636,0.0,51.5276,9149.0799,7486.0,2.1626,2.0,10657.1442,9583.0,,
ProphetMulti,90M,LEPR,GRTR,90,LEPR,100000.0,3356.0,127534.0,127479.0,54.0,114473.0,0.0,1815.0,0.5408,0.0,69.2364,9961.7185,7542.0,1.9278,2.0,7059.9857,0.0,,
ProphetMulti,90M,MOFO,GRTR,90,MOFO,100000.0,3356.0,132913.0,132857.0,55.0,120848.0,0.0,1874.0,0.5584,0.0,69.8949,12762.635,9139.0,1.8074,1.0,4300.7676,0.0,,
ProphetMulti,90M,MOPR,GRTR,90,MOPR,100000.0,3356.0,132239.0,132184.0,54.0,119263.0,0.0,1679.0,0.5003,0.0,77.7278,10970.8398,8067.0,1.9041,2.0,5119.6992,0.0,,
ProphetMulti,90M,SHLI,GRTR,90,SHLI,100000.0,3356.0,129427.0,129371.0,55.0,115325.0,0.0,2647.0,0.7887,0.0,47.8746,12697.4503,9688.0,1.7711,1.0,7694.7708,0.0,,
