routingAlgorithm,bufferSize,dropPolicy,forwardingStrategy,bufferSize_numeric,dropPolicy_numeric,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,rtt_avg,rtt_med
ProphetMulti,120M,MOPR,COIN,120,MOPR,100000.0,3356.0,132010.0,131951.0,59.0,114329.0,0.0,1459.0,0.4347,0.0,89.4393,6087.1995,5350.0,2.7286,3.0,6835.7199,0.0,,
ProphetMulti,120M,SHLI,COIN,120,SHLI,100000.0,3356.0,138432.0,138367.0,64.0,119134.0,0.0,2914.0,0.8683,0.0,46.4835,9242.2224,7998.0,2.4097,2.0,12134.094,11508.0,,
ProphetMulti,130M,FIFO,COIN,130,FIFO,100000.0,3356.0,136336.0,136277.0,58.0,116296.0,0.0,2401.0,0.7154,0.0,55.7584,9283.8596,7424.0,2.282,2.0,13678.835,13274.0,,
ProphetMulti,130M,LEPR,COIN,130,LEPR,100000.0,3356.0,136601.0,136537.0,63.0,117091.0,0.0,1901.0,0.5664,0.0,70.8238,8487.6591,6335.0,2.2741,2.0,11279.1221,3781.0,,
ProphetMulti,130M,MOFO,COIN,130,MOFO,100000.0,3356.0,131378.0,131318.0,59.0,113101.0,0.0,1297.0,0.3865,0.0,100.2475,5422.2498,4865.0,2.8766,3.0,6892.4088,0.0,,
ProphetMulti,130M,MOPR,COIN,130,MOPR,100000.0,3356.0,133678.0,133617.0,60.0,114262.0,0.0,1552.0,0.4625,0.0,85.0934,6464.1385,5525.0,2.7365,3.0,7459.3194,0.0,,
ProphetMulti,130M,SHLI,COIN,130,SHLI,100000.0,3356.0,138226.0,138162.0,63.0,117286.0,0.0,2917.0,0.8692,0.0,46.3644,9370.327,7998.0,2.3473,2.0,13097.1937,12938.0,,
ProphetMulti,140M,FIFO,COIN,140,FIFO,100000.0,3356.0,136490.0,136431.0,58.0,114811.0,0.0,2438.0,0.7265,0.0,54.9602,9378.9446,7278.0,2.2912,2.0,14700.0767,14082.0,,
ProphetMulti,140M,LEPR,COIN,140,LEPR,100000.0,3356.0,136679.0,136618.0,60.0,115553.0,0.0,1915.0,0.5706,0.0,70.341,8385.3368,6502.0,2.2616,2.0,12076.4453,4416.0,,
ProphetMulti,140M,MOFO,COIN,140,MOFO,100000.0,3356.0,131744.0,131681.0,62.0,111732.0,0.0,1389.0,0.4139,0.0,93.8027,5486.0122,4938.0,2.879,3.0,7294.3165,0.0,,
ProphetMulti,140M,MOPR,COIN,140,MOPR,100000.0,3356.0,133341.0,133276.0,64.0,112228.0,0.0,1606.0,0.4785,0.0,81.9863,6339.368,5378.0,2.7186,2.0,7912.2398,0.0,,
ProphetMulti,140M,SHLI,COIN,140,SHLI,100000.0,3356.0,138132.0,138070.0,61.0,115566.0,0.0,2906.0,0.8659,0.0,46.512,9360.9535,7965.0,2.3961,2.0,13912.1459,14336.0,,
ProphetMulti,150M,FIFO,COIN,150,FIFO,100000.0,3356.0,136142.0,136082.0,59.0,112855.0,0.0,2496.0,0.7437,0.0,53.52,9385.4191,7426.0,2.2672,2.0,15725.3593,15732.0,,
ProphetMulti,150M,LEPR,COIN,150,LEPR,100000.0,3356.0,136524.0,136462.0,61.0,113650.0,0.0,1999.0,0.5956,0.0,67.2651,8594.3587,6600.0,2.2891,2.0,12801.4932,5142.0,,
ProphetMulti,150M,MOFO,COIN,150,MOFO,100000.0,3356.0,132139.0,132077.0,61.0,110396.0,0.0,1480.0,0.441,0.0,88.2412,5690.6514,5015.0,2.8466,3.0,7697.5928,0.0,,
ProphetMulti,150M,MOPR,COIN,150,MOPR,100000.0,3356.0,135452.0,135391.0,60.0,112635.0,0.0,1673.0,0.4985,0.0,79.9271,6326.3335,5573.0,2.7567,3.0,8351.5724,0.0,,
ProphetMulti,150M,SHLI,COIN,150,SHLI,100000.0,3356.0,137702.0,137639.0,62.0,113485.0,0.0,2918.0,0.8695,0.0,46.169,9294.7162,7802.0,2.3783,2.0,14973.9451,16165.0,,
ProphetMulti,160M,FIFO,COIN,160,FIFO,100000.0,3356.0,135109.0,135048.0,60.0,110141.0,0.0,2527.0,0.753,0.0,52.442,9440.5505,7472.0,2.2734,2.0,16899.257,16807.0,,
ProphetMulti,160M,LEPR,COIN,160,LEPR,100000.0,3356.0,135627.0,135565.0,61.0,111123.0,0.0,2040.0,0.6079,0.0,65.4534,8746.9824,6563.0,2.2755,2.0,13516.9512,5852.0,,
ProphetMulti,160M,MOFO,COIN,160,MOFO,100000.0,3356.0,133476.0,133415.0,60.0,110008.0,0.0,1565.0,0.4663,0.0,84.2492,5717.9463,5090.0,2.853,3.0,8157.3607,0.0,,
ProphetMulti,160M,MOPR,COIN,160,MOPR,100000.0,3356.0,134405.0,134342.0,62.0,109847.0,0.0,1772.0,0.528,0.0,74.8138,6697.4859,5787.0,2.6975,2.0,9106.5236,0.0,,
ProphetMulti,160M,SHLI,COIN,160,SHLI,100000.0,3356.0,137420.0,137357.0,62.0,111548.0,0.0,2930.0,0.8731,0.0,45.8795,9071.9792,7572.0,2.4273,2.0,15903.9781,18303.0,,
ProphetMulti,170M,FIFO,COIN,170,FIFO,100000.0,3356.0,135382.0,135323.0,58.0,108770.0,0.0,2531.0,0.7542,0.0,52.4662,9487.1742,7469.0,2.2564,2.0,17935.1273,17892.0,,
ProphetMulti,170M,LEPR,COIN,170,LEPR,100000.0,3356.0,135832.0,135772.0,59.0,109670.0,0.0,2086.0,0.6216,0.0,64.0872,8600.3749,6576.0,2.3106,2.0,14113.3456,6035.0,,
ProphetMulti,170M,MOFO,COIN,170,MOFO,100000.0,3356.0,132602.0,132539.0,62.0,107424.0,0.0,1635.0,0.4872,0.0,80.0636,5910.8385,5222.0,2.8024,3.0,8599.0527,0.0,,
ProphetMulti,170M,MOPR,COIN,170,MOPR,100000.0,3356.0,134807.0,134742.0,64.0,108560.0,0.0,1819.0,0.542,0.0,73.0748,6637.5377,5727.0,2.7482,3.0,9488.8441,0.0,,
ProphetMulti,170M,SHLI,COIN,170,SHLI,100000.0,3356.0,137022.0,136955.0,66.0,109538.0,0.0,2901.0,0.8644,0.0,46.2096,9126.4457,7612.0,2.4319,2.0,16850.8109,20035.0,,
ProphetMulti,180M,FIFO,COIN,180,FIFO,100000.0,3356.0,134926.0,134866.0,59.0,106706.0,0.0,2584.0,0.77,0.0,51.1927,9423.4303,7572.0,2.262,2.0,18965.9346,19031.0,,
ProphetMulti,180M,LEPR,COIN,180,LEPR,100000.0,3356.0,135479.0,135414.0,64.0,107698.0,0.0,2099.0,0.6254,0.0,63.5136,8613.8418,6666.0,2.3344,2.0,14791.6875,6847.0,,
ProphetMulti,180M,MOFO,COIN,180,MOFO,100000.0,3356.0,134538.0,134474.0,63.0,107641.0,0.0,1714.0,0.5107,0.0,77.4562,6106.8133,5257.0,2.7935,3.0,8847.4683,0.0,,
ProphetMulti,180M,MOPR,COIN,180,MOPR,100000.0,3356.0,134166.0,134110.0,56.0,106239.0,0.0,1867.0,0.5563,0.0,70.8318,6692.1735,5911.0,2.7536,3.0,10113.8661,0.0,,
ProphetMulti,180M,SHLI,COIN,180,SHLI,100000.0,3356.0,136241.0,136180.0,60.0,107136.0,0.0,2886.0,0.86,0.0,46.1864,9102.8954,7610.0,2.429,2.0,17549.4971,21069.0,,
ProphetMulti,190M,FIFO,COIN,190,FIFO,100000.0,3356.0,134602.0,134541.0,60.0,104733.0,0.0,2592.0,0.7723,0.0,50.9063,9513.9309,7592.0,2.2465,2.0,20061.4517,20216.0,,
ProphetMulti,190M,LEPR,COIN,190,LEPR,100000.0,3356.0,134913.0,134851.0,61.0,105440.0,0.0,2148.0,0.64,0.0,61.7798,8664.4483,6617.0,2.3277,2.0,15451.8298,7311.0,,
ProphetMulti,190M,MOFO,COIN,190,MOFO,100000.0,3356.0,134317.0,134256.0,60.0,105721.0,0.0,1776.0,0.5292,0.0,74.5946,6098.3012,5320.0,2.8074,3.0,9240.263,0.0,,
ProphetMulti,190M,MOPR,COIN,190,MOPR,100000.0,3356.0,132326.0,132266.0,59.0,102685.0,0.0,1938.0,0.5775,0.0,67.2487,6697.0795,5905.0,2.7095,2.0,10872.2001,0.0,,
ProphetMulti,190M,SHLI,COIN,190,SHLI,100000.0,3356.0,134555.0,134494.0,60.0,103793.0,0.0,2906.0,0.8659,0.0,45.2815,8897.1683,7453.0,2.4353,2.0,18936.8351,23793.0,,
ProphetMulti,200M,FIFO,COIN,200,FIFO,100000.0,3356.0,133777.0,133719.0,57.0,102324.0,0.0,2589.0,0.7715,0.0,50.6489,9443.0421,7422.0,2.2236,2.0,21212.7186,21691.0,,
ProphetMulti,200M,LEPR,COIN,200,LEPR,100000.0,3356.0,133815.0,133754.0,60.0,102672.0,0.0,2224.0,0.6627,0.0,59.1412,8750.0225,6678.0,2.3732,2.0,15912.7426,7826.0,,
ProphetMulti,200M,MOFO,COIN,200,MOFO,100000.0,3356.0,133708.0,133644.0,63.0,103418.0,0.0,1826.0,0.5441,0.0,72.1895,6477.5936,5617.0,2.7749,3.0,8926.1399,0.0,,
ProphetMulti,200M,MOPR,COIN,200,MOPR,100000.0,3356.0,133644.0,133583.0,60.0,102294.0,0.0,2008.0,0.5983,0.0,65.5254,6904.5558,6012.0,2.7256,2.0,11383.7719,0.0,,
ProphetMulti,200M,SHLI,COIN,200,SHLI,100000.0,3356.0,133476.0,133413.0,62.0,101053.0,0.0,2921.0,0.8704,0.0,44.6737,8968.3211,7711.0,2.4653,2.0,20081.7044,25599.0,,
ProphetMulti,20M,FIFO,COIN,20,FIFO,100000.0,3356.0,119296.0,119243.0,52.0,118012.0,0.0,1351.0,0.4026,0.0,87.2628,6487.0762,4980.0,4.1887,3.0,2361.0264,1606.0,,
ProphetMulti,20M,LEPR,COIN,20,LEPR,100000.0,3356.0,137489.0,137426.0,62.0,136799.0,0.0,798.0,0.2378,0.0,171.213,6259.183,4698.0,2.3421,2.0,1924.0079,0.0,,
ProphetMulti,20M,MOFO,COIN,20,MOFO,100000.0,3356.0,105112.0,105074.0,38.0,104654.0,0.0,496.0,0.1478,0.0,210.8427,4588.8448,4193.0,2.7339,3.0,1798.919,4.0,,
ProphetMulti,20M,MOPR,COIN,20,MOPR,100000.0,3356.0,95942.0,95904.0,38.0,95642.0,0.0,386.0,0.115,0.0,247.456,4279.8964,3868.0,2.7202,2.0,1460.404,0.0,,
ProphetMulti,20M,SHLI,COIN,20,SHLI,100000.0,3356.0,141692.0,141629.0,62.0,139270.0,0.0,2439.0,0.7268,0.0,57.0685,5571.0808,5339.0,2.6257,2.0,2111.7795,0.0,,
ProphetMulti,30M,FIFO,COIN,30,FIFO,100000.0,3356.0,128792.0,128735.0,56.0,125683.0,0.0,1553.0,0.4628,0.0,81.8944,7072.2041,5377.0,3.51,3.0,3312.2294,2544.0,,
ProphetMulti,30M,LEPR,COIN,30,LEPR,100000.0,3356.0,137913.0,137849.0,63.0,135437.0,0.0,958.0,0.2855,0.0,142.8925,6425.9781,4948.0,2.2787,2.0,2869.3699,0.0,,
ProphetMulti,30M,MOFO,COIN,30,MOFO,100000.0,3356.0,113605.0,113557.0,47.0,111430.0,0.0,562.0,0.1675,0.0,201.0587,4957.7402,4359.0,2.8505,3.0,2625.6598,1.0,,
ProphetMulti,30M,MOPR,COIN,30,MOPR,100000.0,3356.0,111557.0,111516.0,41.0,109491.0,0.0,541.0,0.1612,0.0,205.1294,4612.6211,4229.0,2.7893,3.0,1941.8627,0.0,,
ProphetMulti,30M,SHLI,COIN,30,SHLI,100000.0,3356.0,142831.0,142767.0,63.0,138523.0,0.0,2687.0,0.8007,0.0,52.1325,6472.5731,6146.0,2.617,2.0,3124.9414,10.0,,
ProphetMulti,40M,FIFO,COIN,40,FIFO,100000.0,3356.0,132421.0,132361.0,59.0,127654.0,0.0,1680.0,0.5006,0.0,77.7863,7416.4929,5630.0,3.2155,3.0,4295.4778,3500.0,,
ProphetMulti,40M,LEPR,COIN,40,LEPR,100000.0,3356.0,138011.0,137946.0,64.0,133864.0,0.0,1117.0,0.3328,0.0,122.4969,6982.9749,5271.0,2.3474,2.0,3830.3089,0.0,,
ProphetMulti,40M,MOFO,COIN,40,MOFO,100000.0,3356.0,117178.0,117119.0,58.0,113215.0,0.0,701.0,0.2089,0.0,166.0742,5032.6063,4584.0,2.8645,3.0,3284.7574,2.0,,
ProphetMulti,40M,MOPR,COIN,40,MOPR,100000.0,3356.0,116486.0,116430.0,56.0,112612.0,0.0,694.0,0.2068,0.0,166.7666,5052.4193,4626.0,2.8184,3.0,2417.857,0.0,,
ProphetMulti,40M,SHLI,COIN,40,SHLI,100000.0,3356.0,141807.0,141741.0,65.0,135690.0,0.0,2852.0,0.8498,0.0,48.6988,7310.4639,6804.0,2.5638,2.0,4176.0744,880.0,,
ProphetMulti,50M,FIFO,COIN,50,FIFO,100000.0,3356.0,134532.0,134471.0,60.0,127960.0,0.0,1843.0,0.5492,0.0,71.9631,7657.0933,6147.0,2.8638,2.0,5316.6088,4523.0,,
ProphetMulti,50M,LEPR,COIN,50,LEPR,100000.0,3356.0,137782.0,137716.0,65.0,131831.0,0.0,1232.0,0.3671,0.0,110.7825,7469.97,5653.0,2.2817,2.0,4773.8035,4.0,,
ProphetMulti,50M,MOFO,COIN,50,MOFO,100000.0,3356.0,120894.0,120835.0,58.0,115190.0,0.0,803.0,0.2393,0.0,149.4795,5248.9352,4838.0,2.8207,3.0,3277.1107,1.0,,
ProphetMulti,50M,MOPR,COIN,50,MOPR,100000.0,3356.0,121752.0,121699.0,52.0,116126.0,0.0,810.0,0.2414,0.0,149.2457,5206.8728,4832.0,2.758,3.0,2881.6785,0.0,,
ProphetMulti,50M,SHLI,COIN,50,SHLI,100000.0,3356.0,141111.0,141045.0,65.0,133327.0,0.0,2881.0,0.8585,0.0,47.957,7832.4655,7335.0,2.5491,2.0,5216.8368,2279.0,,
ProphetMulti,60M,FIFO,COIN,60,FIFO,100000.0,3356.0,134838.0,134773.0,64.0,126651.0,0.0,1892.0,0.5638,0.0,70.2331,8257.3002,6390.0,2.7331,2.0,6373.6804,5534.0,,
ProphetMulti,60M,LEPR,COIN,60,LEPR,100000.0,3356.0,137103.0,137042.0,60.0,129454.0,0.0,1330.0,0.3963,0.0,102.0391,7587.7684,5912.0,2.2662,2.0,5663.583,32.0,,
ProphetMulti,60M,MOFO,COIN,60,MOFO,100000.0,3356.0,124209.0,124155.0,54.0,116759.0,0.0,913.0,0.2721,0.0,134.9858,5537.4688,5038.0,2.874,3.0,3976.4446,0.0,,
ProphetMulti,60M,MOPR,COIN,60,MOPR,100000.0,3356.0,122334.0,122277.0,57.0,114954.0,0.0,920.0,0.2741,0.0,131.9098,5392.1065,4998.0,2.837,3.0,3455.6926,0.0,,
ProphetMulti,60M,SHLI,COIN,60,SHLI,100000.0,3356.0,141905.0,141841.0,63.0,132459.0,0.0,2904.0,0.8653,0.0,47.8433,8440.6243,7669.0,2.4862,2.0,6126.3962,2898.0,,
ProphetMulti,70M,FIFO,COIN,70,FIFO,100000.0,3356.0,135344.0,135284.0,59.0,125358.0,0.0,2048.0,0.6103,0.0,65.0566,8451.9531,6774.0,2.6797,2.0,7407.3651,6848.0,,
ProphetMulti,70M,LEPR,COIN,70,LEPR,100000.0,3356.0,137656.0,137595.0,60.0,128328.0,0.0,1441.0,0.4294,0.0,94.4858,7925.9188,5862.0,2.2783,2.0,6555.124,447.0,,
ProphetMulti,70M,MOFO,COIN,70,MOFO,100000.0,3356.0,126739.0,126679.0,59.0,117504.0,0.0,1053.0,0.3138,0.0,119.3029,5688.3343,5143.0,2.812,3.0,4328.0537,0.0,,
ProphetMulti,70M,MOPR,COIN,70,MOPR,100000.0,3356.0,125656.0,125593.0,62.0,116571.0,0.0,1011.0,0.3013,0.0,123.2265,5565.0059,5074.0,2.821,3.0,4018.0429,0.0,,
ProphetMulti,70M,SHLI,COIN,70,SHLI,100000.0,3356.0,141461.0,141399.0,61.0,130363.0,0.0,2916.0,0.8689,0.0,47.4907,8838.8882,7976.0,2.4427,2.0,7157.363,4301.0,,
ProphetMulti,80M,FIFO,COIN,80,FIFO,100000.0,3356.0,135728.0,135664.0,63.0,124058.0,0.0,2147.0,0.6397,0.0,62.1877,8612.6157,6679.0,2.5529,2.0,8449.1712,8056.0,,
ProphetMulti,80M,LEPR,COIN,80,LEPR,100000.0,3356.0,137509.0,137446.0,62.0,126419.0,0.0,1522.0,0.4535,0.0,89.3062,8016.09,5824.0,2.2917,2.0,7433.622,992.0,,
ProphetMulti,80M,MOFO,COIN,80,MOFO,100000.0,3356.0,128026.0,127968.0,57.0,117083.0,0.0,1122.0,0.3343,0.0,113.0535,5809.2415,5150.0,2.8797,3.0,4813.1514,1.0,,
ProphetMulti,80M,MOPR,COIN,80,MOPR,100000.0,3356.0,127307.0,127251.0,55.0,116513.0,0.0,1131.0,0.337,0.0,111.5119,5754.9337,5107.0,2.8391,3.0,4667.8328,0.0,,
ProphetMulti,80M,SHLI,COIN,80,SHLI,100000.0,3356.0,140442.0,140377.0,64.0,127714.0,0.0,2905.0,0.8656,0.0,47.3225,9055.8045,7998.0,2.4048,2.0,8190.9171,5890.0,,
ProphetMulti,90M,FIFO,COIN,90,FIFO,100000.0,3356.0,136608.0,136549.0,58.0,123211.0,0.0,2209.0,0.6582,0.0,60.8148,8835.7148,7004.0,2.4753,2.0,9453.0261,9018.0,,
ProphetMulti,90M,LEPR,COIN,90,LEPR,100000.0,3356.0,136993.0,136929.0,63.0,124236.0,0.0,1595.0,0.4753,0.0,84.8489,8381.116,6068.0,2.3323,2.0,8255.9701,1439.0,,
ProphetMulti,90M,MOFO,COIN,90,MOFO,100000.0,3356.0,129485.0,129426.0,58.0,116818.0,0.0,1206.0,0.3594,0.0,106.3184,6010.4022,5351.0,2.8466,3.0,5397.9959,0.0,,
ProphetMulti,90M,MOPR,COIN,90,MOPR,100000.0,3356.0,129262.0,129209.0,52.0,116748.0,0.0,1218.0,0.3629,0.0,105.0829,5927.3013,5252.0,2.8325,3.0,5215.6198,0.0,,
ProphetMulti,90M,SHLI,COIN,90,SHLI,100000.0,3356.0,139613.0,139551.0,61.0,125225.0,0.0,2928.0,0.8725,0.0,46.6609,9080.167,8046.0,2.4464,2.0,9249.6282,7527.0,,
